,0
8236,2.0
8238,12.0
8239,1.0
8240,33.0
8241,25.0
8244,2.0
8246,16.0
8250,45.0
8254,1.0
8256,1.0
8258,19.0
8259,4.0
8264,9.0
8267,3.0
8269,4.0
8275,4.0
8278,2.0
8279,5.0
8281,47.0
8282,5.0
8290,21.0
8294,1.0
8296,73.0
8300,4.0
8308,1.0
8311,74.0
8315,29.0
8317,4.0
8318,5.0
8321,17.0
8327,17.0
8330,3.0
8331,2.0
8332,2.0
8336,3.0
8339,1.0
8341,4.0
8343,17.0
8347,4.0
8348,1.0
8350,29.0
8359,5.0
8360,18.0
8361,7.0
8362,2.0
8366,8.0
8367,137.0
8368,2.0
8370,7.0
8380,14.0
8382,3.0
8383,55.0
8389,8.0
8391,4.0
8394,4.0
8405,4.0
8406,2.0
8407,1.0
8411,32.0
8413,5.0
8415,18.0
8421,3.0
8424,1.0
8429,1.0
8434,1.0
8435,2.0
8438,33.0
8439,8.0
8443,3.0
8448,18.0
8451,236.0
8454,8.0
8458,41.0
8459,3.0
8460,2.0
8462,3.0
8464,27.0
8466,11.0
8468,1.0
8469,1.0
8473,16.0
8475,1.0
8476,3.0
8483,82.0
8487,6.0
8491,2.0
8499,14.0
8503,3.0
8512,8.0
8513,1.0
8518,53.0
8520,1.0
8522,5.0
8530,2.0
8533,7.0
8537,6.0
8539,7.0
8544,22.0
8546,21.0
8547,15.0
8548,8.0
8550,6.0
8551,7.0
8555,2.0
8556,14.0
8559,2.0
8561,17.0
8567,10.0
8570,4.0
8572,4.0
8576,4.0
8577,1.0
8585,2.0
8587,16.0
8588,2.0
8598,29.0
8599,2.0
8600,3.0
8602,6.0
8603,3.0
8604,204.0
8611,1.0
8612,1.0
8621,3.0
8622,3.0
8623,12.0
8624,5.0
8625,62.0
8626,3.0
8627,10.0
8630,1.0
8631,35.0
8633,7.0
8635,5.0
8636,45.0
8639,43.0
8643,12.0
8645,1.0
8650,2.0
8651,54.0
8653,26.0
8654,13.0
8656,12.0
8657,20.0
8660,9.0
8661,2.0
8664,55.0
8666,4.0
8669,7.0
8673,2.0
8678,54.0
8681,1.0
8686,7.0
8693,29.0
8696,8.0
8698,28.0
8701,1.0
8704,142.0
8705,14.0
8707,2.0
8709,4.0
8710,6.0
8716,47.0
8717,9.0
8719,1.0
8720,5.0
8726,2.0
8728,19.0
8729,3.0
8733,50.0
8737,4.0
8743,7.0
8748,26.0
8755,116.0
8756,11.0
8759,23.0
8761,9.0
8762,3.0
8763,730.0
8765,2.0
8773,1.0
8777,4.0
8781,8.0
8784,7.0
8787,13.0
8792,13.0
8794,15.0
8796,16.0
8797,2.0
8798,7.0
8802,27.0
8803,70.0
8804,8.0
8811,6.0
8815,92.0
8818,7.0
8823,7.0
8825,14.0
8828,39.0
8829,1.0
8830,4.0
8831,13.0
8835,1.0
8836,76.0
8837,1.0
8838,3.0
8840,54.0
8844,33.0
8851,24.0
8855,28.0
8858,83.0
8859,11.0
8861,5.0
8863,12.0
8864,18.0
8867,43.0
8868,86.0
8869,2.0
8870,252.0
8873,9.0
8874,8.0
8875,13.0
8876,2.0
8877,2.0
8879,243.0
8881,2.0
8885,2.0
8887,5.0
8888,1.0
8889,11.0
8893,2.0
8894,5.0
8895,1.0
8897,2.0
8902,9.0
8905,1.0
8910,2.0
8912,5.0
8915,3.0
8916,1.0
8919,6.0
8923,10.0
8925,2.0
8935,14.0
8936,6.0
8943,29.0
8944,1.0
8946,6.0
8951,22.0
8955,23.0
8956,73.0
8960,2.0
8964,22.0
8965,38.0
8966,68.0
8967,4.0
8968,55.0
8972,4.0
8983,29.0
8984,1.0
8985,1.0
8991,7.0
8992,2.0
8994,2.0
8997,26.0
8998,4.0
9005,45.0
9006,1.0
9017,1.0
9019,10.0
9022,1.0
9029,1.0
9030,12.0
9031,53.0
9036,1.0
9040,11.0
9041,1.0
9046,273.0
9051,4.0
9054,2.0
9055,40.0
9061,1.0
9063,3.0
9071,4.0
9082,2.0
9083,29.0
9086,4.0
9087,39.0
9088,24.0
9092,19.0
9094,1.0
9096,25.0
9106,5.0
9107,2.0
9112,11.0
9113,5.0
9114,5.0
9120,29.0
9124,14.0
9127,14.0
9128,1.0
9129,16.0
9130,9.0
9131,35.0
9132,45.0
9134,210.0
9135,38.0
9139,10.0
9144,2.0
9148,1.0
9157,9.0
9159,1.0
9161,11.0
9166,43.0
9172,17.0
9173,1.0
9175,18.0
9178,5.0
9179,2.0
9182,1.0
9184,8.0
9191,5.0
9192,5.0
9195,43.0
9200,5.0
9203,2.0
9204,48.0
9205,41.0
9207,7.0
9208,8.0
9209,22.0
9218,4.0
9223,58.0
9224,2.0
9228,60.0
9233,1.0
9236,1.0
9239,10.0
9244,9.0
9249,4.0
9250,16.0
9251,61.0
9252,1.0
9254,2.0
9256,24.0
9258,2.0
9261,1.0
9269,7.0
9270,1.0
9271,5.0
9274,8.0
9279,10.0
9280,2.0
9281,9.0
9285,27.0
9288,14.0
9289,15.0
9299,4.0
9300,1.0
9307,34.0
9308,1.0
9309,3.0
9311,4.0
9312,98.0
9314,3.0
9315,2.0
9317,3.0
9318,5.0
9320,8.0
9328,53.0
9329,5.0
9344,2.0
9346,1.0
9350,12.0
9352,108.0
9354,6.0
9357,1.0
9360,2.0
9363,3.0
9368,8.0
9370,3.0
9372,17.0
9378,2.0
9379,16.0
9386,3.0
9394,43.0
9396,18.0
9399,10.0
9400,2.0
9401,39.0
9402,53.0
9405,8.0
9406,5.0
9412,9.0
9414,58.0
9415,1.0
9416,45.0
9418,38.0
9420,1.0
9421,5.0
9429,14.0
9430,1.0
9434,10.0
9442,1.0
9443,38.0
9445,2.0
9446,6.0
9450,10.0
9455,6.0
9466,3.0
9469,2.0
9470,30.0
9473,24.0
9478,9.0
9479,10.0
9482,16.0
9485,6.0
9486,9.0
9487,5.0
9488,1.0
9491,3.0
9493,9.0
9495,14.0
9500,1.0
9502,6.0
9504,3.0
9505,3.0
9506,2.0
9511,2.0
9515,54.0
9517,1.0
9520,1.0
9523,1.0
9524,1.0
9528,25.0
9544,9.0
9552,9.0
9558,1.0
9559,10.0
9572,1.0
9574,3.0
9581,6.0
9583,2.0
9587,10.0
9588,4.0
9593,1.0
9596,1.0
9598,4.0
9599,7.0
9603,32.0
9604,6.0
9605,29.0
9609,6.0
9610,509.0
9611,1.0
9612,79.0
9613,3.0
9616,1.0
9619,66.0
9620,51.0
9622,3.0
9624,7.0
9625,1.0
9626,3.0
9629,9.0
9630,6.0
9631,3.0
9647,10.0
9649,8.0
9650,9.0
9653,78.0
9654,1.0
9655,6.0
9657,1.0
9659,6.0
9662,4.0
9664,3.0
9676,16.0
9681,4.0
9685,4.0
9690,9.0
9695,1.0
9698,1.0
9699,6.0
9704,3.0
9709,1.0
9714,4.0
9715,1.0
9716,3.0
9717,12.0
9719,1.0
9723,186.0
9724,251.0
9726,49.0
9730,24.0
9734,1.0
9742,1.0
9746,6.0
9747,5.0
9750,28.0
9752,1.0
9753,11.0
9754,5.0
9764,7.0
9771,19.0
9772,8.0
9774,2.0
9776,9.0
9777,1.0
9779,9.0
9780,5.0
9781,4.0
9782,17.0
9783,5.0
9785,2.0
9790,4.0
9794,22.0
9796,48.0
9807,4.0
9811,1.0
9814,8.0
9835,1.0
9837,5.0
9838,11.0
9842,52.0
9843,3.0
9844,2.0
9853,54.0
9863,4.0
9864,8.0
9867,2.0
9875,123.0
9879,2.0
9880,1.0
9885,2.0
9887,5.0
9890,5.0
9893,1.0
9894,38.0
9895,36.0
9901,1.0
9902,3.0
9908,2.0
9909,26.0
9912,40.0
9914,8.0
9918,9.0
9919,2.0
9921,5.0
9924,59.0
9931,158.0
9937,26.0
9940,26.0
9941,1.0
9942,18.0
9943,18.0
9944,5.0
9958,2.0
9963,35.0
9964,1.0
9965,1.0
9970,9.0
9977,1.0
9978,1.0
9979,49.0
9988,1.0
9995,85.0
9997,1.0
10000,2.0
10002,14.0
10003,3.0
10004,1.0
10006,3.0
10010,5.0
10013,5.0
10014,7.0
10015,11.0
10017,1.0
10021,1.0
10026,1.0
10027,3.0
10030,1.0
10038,13.0
10046,7.0
10048,1.0
10049,1.0
10055,1.0
10060,44.0
10071,6.0
10072,14.0
10074,3.0
10076,1.0
10077,1.0
10080,116.0
10082,1.0
10084,3.0
10088,4.0
10089,1.0
10093,25.0
10097,5.0
10098,4.0
10100,1.0
10107,1.0
10110,15.0
10111,2.0
10121,2.0
10122,3.0
10125,9.0
10131,2.0
10132,5.0
10133,9.0
10140,8.0
10143,4.0
10147,1.0
10148,1.0
10149,8.0
10153,1.0
10160,2.0
10161,1.0
10162,6.0
10163,1.0
10165,3.0
10169,4.0
10170,48.0
10171,1.0
10173,10.0
10174,15.0
10175,9.0
10180,40.0
10193,14.0
10195,12.0
10199,1.0
10200,13.0
10201,1.0
10211,3.0
10212,4.0
10214,13.0
10217,59.0
10227,14.0
10234,43.0
10235,1.0
10236,2.0
10237,1.0
10250,7.0
10258,1.0
10259,18.0
10273,3.0
10280,2.0
10283,1.0
10284,62.0
10289,82.0
10291,6.0
10292,1.0
10304,3.0
10305,18.0
10311,1.0
10312,1.0
10314,6.0
10316,1.0
10320,3.0
10325,5.0
10326,1.0
10332,3.0
10336,46.0
10343,6.0
10348,6.0
10350,1.0
10353,33.0
10354,6.0
10358,1.0
10368,3.0
10370,10.0
10374,7.0
10378,17.0
10379,17.0
10394,2.0
10404,5.0
10405,11.0
10417,1.0
10421,84.0
10423,3.0
10428,46.0
10435,2.0
10436,28.0
10438,9.0
10439,1.0
10440,9.0
10443,4.0
10446,13.0
10448,1.0
10449,9.0
10453,7.0
10455,6.0
10456,26.0
10459,4.0
10461,1.0
10467,1.0
10471,2.0
10472,1.0
10473,1.0
10478,17.0
10480,3.0
10484,1.0
10485,24.0
10488,1.0
10491,27.0
10493,1.0
10498,1.0
10508,5.0
10514,17.0
10527,6.0
10528,2.0
10534,2.0
10537,3.0
10538,2.0
10539,50.0
10544,1.0
10547,5.0
10548,1.0
10583,6.0
10589,1.0
10590,6.0
10591,4.0
10594,1.0
10596,4.0
10599,3.0
10601,8.0
10606,9.0
10607,1.0
10609,72.0
10626,5.0
10630,2.0
10643,13.0
10651,1.0
10654,4.0
10660,6.0
10663,2.0
10666,11.0
10672,14.0
10677,10.0
10680,8.0
10697,5.0
10705,3.0
10707,2.0
10713,1.0
10722,57.0
10723,2.0
10726,2.0
10730,4.0
10732,9.0
10733,7.0
10748,1.0
10753,3.0
10767,1.0
10771,1.0
10774,3.0
10775,2.0
10776,1.0
10784,2.0
10785,4.0
10786,7.0
10790,1.0
10794,8.0
10797,1.0
10799,7.0
10802,2.0
10813,2.0
10815,2.0
10816,4.0
10818,12.0
10819,3.0
10823,3.0
10833,5.0
10840,2.0
10850,6.0
10852,7.0
10854,5.0
10861,2.0
10862,2.0
10866,3.0
10868,4.0
10872,43.0
10873,1.0
10875,3.0
10883,1.0
10899,2.0
10910,15.0
10912,1.0
10921,1.0
10922,10.0
10928,1.0
10936,58.0
10945,5.0
10951,7.0
10953,7.0
10963,54.0
10965,3.0
10970,3.0
10982,6.0
10986,1.0
10992,4.0
11003,1.0
11004,27.0
11007,2.0
11012,1.0
11014,11.0
11015,2.0
11030,1.0
11040,6.0
11041,289.0
11053,4.0
11056,4.0
11060,4.0
11065,1.0
11066,1.0
11070,18.0
11071,3.0
11077,12.0
11085,1.0
11091,1.0
11093,3.0
11094,2.0
11099,2.0
11100,13.0
11101,65.0
11102,1.0
11105,3.0
11110,1.0
11111,6.0
11116,1.0
11119,3.0
11122,2.0
11128,5.0
11132,21.0
11135,2.0
11145,10.0
11150,4.0
11164,2.0
11165,4.0
11169,16.0
11175,4.0
11177,27.0
11178,11.0
11184,5.0
11185,3.0
11188,15.0
11195,28.0
11200,19.0
11201,46.0
11207,19.0
11209,1.0
11223,1.0
11233,29.0
11240,2.0
11249,1.0
11250,7.0
11256,18.0
11263,4.0
11277,15.0
11278,1.0
11279,57.0
11282,1.0
11283,1.0
11285,1.0
11286,5.0
11295,30.0
11300,39.0
11310,14.0
11313,18.0
11318,3.0
11324,17.0
11330,5.0
11335,7.0
11339,10.0
11349,44.0
11351,6.0
11362,3.0
11365,9.0
11370,7.0
11375,19.0
11382,8.0
11383,1.0
11393,12.0
11400,2.0
11407,5.0
11409,1.0
11421,10.0
11424,3.0
11426,2.0
11434,2.0
11440,7.0
11441,2.0
11444,4.0
11453,3.0
11456,27.0
11459,4.0
11462,1.0
11463,2.0
11466,4.0
11470,27.0
11478,1.0
11479,44.0
11497,1.0
11498,1.0
11501,2.0
11507,8.0
11512,16.0
11514,1.0
11515,10.0
11519,248.0
11520,5.0
11521,14.0
11530,1.0
11532,4.0
11535,9.0
11537,1.0
11542,3.0
11555,46.0
11556,2.0
11557,1.0
11560,5.0
11561,14.0
11564,1.0
11565,2.0
11573,6.0
11574,1.0
11575,1.0
11578,1.0
11581,9.0
11583,10.0
11591,41.0
11593,9.0
11595,22.0
11597,11.0
11599,3.0
11605,7.0
11619,1.0
11620,2.0
11625,5.0
11626,8.0
11633,1.0
11641,53.0
11642,3.0
11647,1.0
11652,4.0
11653,1.0
11657,7.0
11660,11.0
11681,12.0
11688,6.0
11689,1.0
11697,1.0
11698,2.0
11703,6.0
11704,1.0
11705,8.0
11713,4.0
11715,8.0
11716,1.0
11727,17.0
11735,3.0
11747,6.0
11749,7.0
11759,40.0
11766,5.0
11767,6.0
11769,2.0
11773,3.0
11774,2.0
11776,5.0
11779,9.0
11787,19.0
11797,9.0
11803,5.0
11805,1.0
11807,44.0
11809,1.0
11811,7.0
11813,33.0
11821,38.0
11825,30.0
11827,5.0
11829,1.0
11833,8.0
11838,2.0
11844,3.0
11846,3.0
11849,2.0
11853,8.0
11855,2.0
11857,2.0
11867,4.0
11890,2.0
11892,24.0
11896,1.0
11897,9.0
11902,3.0
11906,1.0
11909,1.0
11913,1.0
11918,6.0
11924,23.0
11931,1.0
11939,3.0
11940,2.0
11943,24.0
11947,7.0
11949,19.0
11959,7.0
11965,1.0
11966,2.0
11972,9.0
11982,3.0
11984,14.0
11988,4.0
11989,4.0
12010,3.0
12013,6.0
12024,3.0
12026,7.0
12032,1.0
12044,1.0
12046,1.0
12047,2.0
12052,32.0
12058,93.0
12061,17.0
12062,3.0
12068,6.0
12072,7.0
12075,19.0
12084,1.0
12088,1.0
12091,5.0
12097,11.0
12098,2.0
12113,11.0
12114,13.0
12129,1.0
12131,13.0
12132,1.0
12135,1.0
12143,1.0
12150,11.0
12152,8.0
12166,1.0
12171,2.0
12172,1.0
12173,2.0
12179,1.0
12183,9.0
12190,2.0
12200,13.0
12204,2.0
12206,1.0
12210,2.0
12214,1.0
12215,5.0
12217,1.0
12220,2.0
12225,3.0
12228,15.0
12243,5.0
12247,1.0
12252,1.0
12260,4.0
12263,8.0
12271,2.0
12274,2.0
12296,1.0
12316,4.0
12318,1.0
12319,1.0
12328,2.0
12330,2.0
12331,5.0
12332,4.0
12336,1.0
12350,1.0
12367,9.0
12374,5.0
12376,9.0
12378,2.0
12384,5.0
12385,13.0
12389,1.0
12390,4.0
12398,2.0
12400,2.0
12402,1.0
12413,3.0
12419,1.0
12429,5.0
12430,2.0
12431,1.0
12435,2.0
12437,118.0
12440,3.0
12452,2.0
12455,1.0
12457,10.0
12458,1.0
12460,18.0
12468,15.0
12475,2.0
12484,1.0
12490,3.0
12494,1.0
12498,30.0
12499,5.0
12503,14.0
12505,9.0
12508,13.0
12514,1.0
12518,21.0
12521,1.0
12531,1.0
12532,4.0
12535,1.0
12540,2.0
12546,2.0
12547,2.0
12561,3.0
12566,5.0
12567,3.0
12569,23.0
12571,2.0
12573,8.0
12580,5.0
12581,1.0
12582,11.0
12585,3.0
12591,9.0
12610,10.0
12612,1.0
12613,4.0
12614,13.0
12631,6.0
12633,1.0
12639,5.0
12642,2.0
12648,1.0
12649,1.0
12651,2.0
12662,1.0
12665,1.0
12669,1.0
12671,20.0
12674,1.0
12675,1.0
12678,1.0
12683,1.0
12697,9.0
12702,5.0
12709,3.0
12729,24.0
12733,2.0
12735,18.0
12752,4.0
12753,13.0
12755,1.0
12760,3.0
12763,9.0
12771,57.0
12772,1.0
12775,2.0
12779,3.0
12780,2.0
12788,12.0
12789,13.0
12790,8.0
12792,7.0
12794,5.0
12799,3.0
12802,3.0
12809,3.0
12827,1.0
12828,7.0
12843,13.0
12850,2.0
12853,1.0
12854,2.0
12864,2.0
12866,2.0
12874,1.0
12879,3.0
12896,6.0
12897,2.0
12905,6.0
12908,3.0
12914,1.0
12919,1.0
12921,2.0
12924,1.0
12925,65.0
12931,3.0
12936,18.0
12946,2.0
12947,1.0
12949,3.0
12974,3.0
12977,7.0
12984,6.0
12985,2.0
12994,4.0
12997,10.0
13002,11.0
13012,1.0
13030,5.0
13038,4.0
13040,28.0
13046,3.0
13047,49.0
13051,6.0
13057,1.0
13058,49.0
13060,4.0
13061,14.0
13063,2.0
13065,1.0
13070,14.0
13075,28.0
13081,3.0
13093,2.0
13097,2.0
13108,3.0
13120,1.0
13122,18.0
13124,4.0
13125,1.0
13128,2.0
13132,1.0
13135,3.0
13136,4.0
13146,2.0
13154,1.0
13155,1.0
13158,2.0
13166,1.0
13172,3.0
13175,15.0
13176,14.0
13187,11.0
13191,5.0
13192,4.0
13193,2.0
13200,79.0
13203,2.0
13204,2.0
13205,3.0
13206,1.0
13208,1.0
13210,2.0
13216,1.0
13217,1.0
13218,2.0
13219,1.0
13228,1.0
13236,3.0
13240,2.0
13248,10.0
13251,1.0
13255,2.0
13261,3.0
13273,3.0
13279,3.0
13284,1.0
13286,1.0
13287,3.0
13289,1.0
13292,1.0
13297,1.0
13299,60.0
13302,1.0
13304,14.0
13310,3.0
13313,25.0
13329,1.0
13333,2.0
13338,5.0
13340,1.0
13351,1.0
13353,1.0
13360,12.0
13368,1.0
13388,15.0
13396,5.0
13407,3.0
13414,1.0
13423,7.0
13425,3.0
13426,2.0
13428,2.0
13434,19.0
13436,8.0
13439,94.0
13463,20.0
13466,15.0
13480,3.0
13482,2.0
13486,33.0
13487,1.0
13489,24.0
13498,5.0
13514,2.0
13515,1.0
13517,15.0
13522,6.0
13526,5.0
13536,4.0
13543,44.0
13553,1.0
13557,4.0
13562,3.0
13572,4.0
13576,3.0
13579,1.0
13584,3.0
13590,2.0
13599,6.0
13610,3.0
13613,18.0
13619,5.0
13645,3.0
13646,1.0
13658,5.0
13660,1.0
13667,1.0
13672,1.0
13674,4.0
13689,8.0
13691,5.0
13695,3.0
13698,23.0
13701,8.0
13707,3.0
13713,12.0
13718,50.0
13724,2.0
13725,1.0
13727,2.0
13729,2.0
13737,2.0
13744,24.0
13752,5.0
13753,1.0
13761,13.0
13762,2.0
13770,3.0
13771,4.0
13776,2.0
13780,2.0
13787,8.0
13790,8.0
13807,19.0
13824,3.0
13835,1.0
13841,4.0
13843,35.0
13847,16.0
13861,1.0
13868,1.0
13874,5.0
13877,1.0
13891,9.0
13893,31.0
13895,9.0
13896,18.0
13899,19.0
13900,7.0
13904,1.0
13908,4.0
13912,1.0
13914,1.0
13918,1.0
13922,3.0
13924,1.0
13928,1.0
13931,4.0
13932,1.0
13934,1.0
13952,1.0
13978,1.0
13979,1.0
13985,9.0
13986,1.0
13989,3.0
13990,5.0
13991,18.0
14025,7.0
14032,6.0
14053,2.0
14057,1.0
14099,1.0
14100,5.0
14103,17.0
14108,1.0
14126,2.0
14141,4.0
14155,1.0
14161,5.0
14162,3.0
14163,5.0
14165,1.0
14166,1.0
14170,5.0
14174,6.0
14178,1.0
14182,1.0
14186,2.0
14188,1.0
14194,2.0
14195,1.0
14207,1.0
14218,4.0
14219,28.0
14222,4.0
14224,6.0
14225,9.0
14226,15.0
14233,1.0
14237,1.0
14240,17.0
14241,2.0
14261,2.0
14270,12.0
14273,1.0
14274,2.0
14275,2.0
14277,2.0
14280,8.0
14282,5.0
14285,3.0
14286,1.0
14287,4.0
14295,14.0
14302,3.0
14313,17.0
14324,1.0
14327,17.0
14339,2.0
14342,4.0
14370,1.0
14386,1.0
14393,1.0
14399,1.0
14409,10.0
14420,2.0
14431,5.0
14439,1.0
14450,2.0
14457,1.0
14466,4.0
14474,3.0
14497,1.0
14503,2.0
14519,11.0
14542,2.0
14543,3.0
14549,2.0
14554,7.0
14564,5.0
14567,1.0
14569,1.0
14570,1.0
14580,1.0
14581,9.0
14603,1.0
14611,2.0
14612,2.0
14617,1.0
14619,3.0
14623,2.0
14630,14.0
14644,3.0
14646,1.0
14653,1.0
14663,5.0
14673,4.0
14686,1.0
14692,1.0
14693,1.0
14706,6.0
14722,1.0
14733,8.0
14734,1.0
14737,1.0
14741,1.0
14754,20.0
14761,2.0
14762,1.0
14767,1.0
14769,1.0
14797,5.0
14803,2.0
14806,2.0
14807,2.0
14842,1.0
14858,1.0
14877,5.0
14883,3.0
14901,2.0
14905,1.0
14910,9.0
14911,7.0
14912,6.0
14915,12.0
14935,1.0
14939,4.0
14940,1.0
14941,7.0
14958,1.0
14960,1.0
14963,4.0
14986,6.0
14988,1.0
15009,1.0
15014,1.0
15022,1.0
15023,83.0
15026,1.0
15043,6.0
15045,1.0
15048,1.0
15050,1.0
15055,1.0
15056,2.0
15072,11.0
15075,1.0
15100,1.0
15106,1.0
15119,4.0
15127,2.0
15144,3.0
15152,2.0
15183,9.0
15197,3.0
15200,1.0
15203,4.0
15209,1.0
15219,3.0
15235,1.0
15251,12.0
15264,2.0
15271,8.0
15282,2.0
15294,1.0
15295,1.0
15324,2.0
15327,4.0
15329,10.0
15335,1.0
15347,2.0
15362,1.0
15365,14.0
15369,2.0
15370,5.0
15372,1.0
15386,1.0
15389,4.0
15391,1.0
15394,1.0
15408,3.0
15415,1.0
15416,5.0
15424,1.0
15425,2.0
15460,1.0
15471,1.0
15507,1.0
15508,1.0
15545,3.0
15557,2.0
15562,2.0
15571,1.0
15585,20.0
15601,12.0
15620,2.0
15657,1.0
15669,4.0
15671,18.0
15673,6.0
15683,13.0
15708,5.0
15717,23.0
15719,4.0
15723,12.0
15724,1.0
15735,2.0
15738,1.0
15751,2.0
15756,3.0
15757,1.0
15761,1.0
15773,1.0
15784,15.0
15794,1.0
15812,3.0
15823,1.0
15839,1.0
15842,3.0
15847,3.0
15850,2.0
15897,1.0
15900,1.0
15926,1.0
15930,2.0
15944,4.0
15946,2.0
15947,7.0
15949,5.0
15967,4.0
15977,1.0
15985,2.0
15995,28.0
15996,1.0
16027,2.0
16062,2.0
16083,2.0
16093,2.0
16097,1.0
16122,10.0
16136,1.0
16152,1.0
16153,2.0
16156,2.0
16171,2.0
16185,1.0
16200,1.0
16202,1.0
16228,1.0
16234,10.0
16235,2.0
16250,1.0
16262,1.0
16267,18.0
16276,2.0
16308,2.0
16369,5.0
16407,4.0
16434,1.0
16438,1.0
16446,1.0
16452,2.0
16469,1.0
16490,5.0
16491,5.0
16495,3.0
16508,40.0
16515,2.0
16539,1.0
16540,11.0
16543,3.0
16547,2.0
16555,2.0
16563,15.0
16576,2.0
16633,40.0
16642,10.0
16648,1.0
16656,3.0
16658,2.0
16695,1.0
16718,3.0
16731,1.0
16754,1.0
16757,1.0
16762,2.0
16786,1.0
16795,7.0
16797,3.0
16804,1.0
16807,2.0
16817,1.0
16832,3.0
16861,8.0
16864,13.0
16876,3.0
16882,5.0
16913,1.0
16926,1.0
16964,2.0
16969,2.0
16980,1.0
17020,2.0
17024,1.0
17034,8.0
17044,10.0
17056,13.0
17059,2.0
17071,3.0
17094,2.0
17095,1.0
17097,1.0
17127,1.0
17132,1.0
17135,2.0
17142,7.0
17154,1.0
17198,1.0
17210,2.0
17217,2.0
17228,2.0
17322,2.0
17390,5.0
17392,7.0
17396,2.0
17432,3.0
17471,1.0
17482,2.0
17506,10.0
17527,3.0
17550,2.0
17565,1.0
17582,5.0
17583,1.0
17585,2.0
17601,8.0
17611,1.0
17627,3.0
17650,1.0
17653,1.0
17661,1.0
17675,1.0
17701,2.0
17716,3.0
17720,2.0
17751,1.0
17771,1.0
17778,3.0
17805,1.0
17828,2.0
17839,3.0
17849,5.0
17869,2.0
17900,2.0
17901,2.0
17904,1.0
17915,5.0
17940,2.0
17946,3.0
17952,1.0
17996,2.0
18001,8.0
18004,2.0
18012,2.0
18015,2.0
18029,3.0
18049,1.0
18050,1.0
18052,1.0
18069,1.0
18077,3.0
18115,1.0
18117,1.0
18119,1.0
18133,1.0
18155,1.0
18197,1.0
18236,1.0
18246,1.0
18311,6.0
18325,2.0
18339,1.0
18406,1.0
18414,1.0
18457,19.0
18461,3.0
18494,3.0
18511,1.0
18527,1.0
18535,3.0
18607,4.0
18635,2.0
18669,1.0
18677,1.0
18695,1.0
18739,1.0
18743,3.0
18744,1.0
18807,2.0
18852,6.0
18874,5.0
18885,2.0
18900,1.0
18946,1.0
18956,1.0
18962,1.0
18970,7.0
18981,6.0
19177,5.0
19236,1.0
19271,1.0
19287,2.0
19331,1.0
19351,1.0
19414,1.0
19495,1.0
19684,1.0
19685,1.0
